"symbol","model","eval_set","rmse","rsq","last_refreshed"
"BAL","xgb","test",2.39556687956642,0.0984929279893952,"2022-03-07 02:01:21"
"BAT","lm","holdout",0.835294996569121,0.704706163135084,"2022-03-07 02:01:21"
"BAT","lm","test",1.14896964130302,0.58428717623459,"2022-03-07 02:01:21"
"BAT","nnet","holdout",1.5925837623334,0.346840302625084,"2022-03-07 02:01:21"
"BAT","nnet","test",2.56327330489212,0.195000521541478,"2022-03-07 02:01:21"
"BAT","pcr","holdout",1.01459101041776,0.513189205078029,"2022-03-07 02:01:21"
"BAT","pcr","test",1.56293766327758,0.413105617370388,"2022-03-07 02:01:21"
"BAT","rf","holdout",3.02624314511218,0.0368961537855012,"2022-03-07 02:01:21"
"BAT","rf","test",2.69103011579761,0.129945876505153,"2022-03-07 02:01:21"
"BAT","xgb","holdout",4.90843754783867,0.162406974213252,"2022-03-07 02:01:21"
"BAT","xgb","test",2.75810806453603,0.0995428885730483,"2022-03-07 02:01:21"
"BCH","lm","holdout",0.593896724233592,0.603032347700995,"2022-03-07 02:01:21"
"BCH","lm","test",1.88891728134325,0.198356585755714,"2022-03-07 02:01:21"
"BCH","nnet","holdout",1.54216946763789,0.227629857215766,"2022-03-07 02:01:21"
"BCH","nnet","test",2.82782511657568,0.172716258934138,"2022-03-07 02:01:21"
"BCH","pcr","holdout",0.715821113838959,0.567396816711271,"2022-03-07 02:01:21"
"BCH","pcr","test",1.38996250585103,0.0267748915194804,"2022-03-07 02:01:21"
"BCH","rf","holdout",2.18607445152352,0.000104917348976565,"2022-03-07 02:01:21"
"BCH","rf","test",1.23653638820723,0.177857804722509,"2022-03-07 02:01:21"
"BCH","xgb","holdout",1.60600263852295,0.0048524286542093,"2022-03-07 02:01:21"
